SMIELS,name
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)NCc2cc(Cl)ccc2Oc2ccnc(N3CCOCC3)n2)cc1,ZINC000084671697
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCSCC3)c3ccccc23)cc1,ZINC000014956576
Nc1ccn2c(-c3ccnc(NCc4ccccc4)c3)c(-c3ccc(F)cc3)nc2n1,ZINC000013487226
CNC(=O)c1ccc(C)c(Nc2nc(OCCN3CCCC3)nc3c2cnn3-c2ccccc2)c1,ZINC000029048479
CNC(=O)c1ccc(C)c(Nc2ncnc3c2cnn3-c2c(Cl)cccc2Cl)c1,ZINC000029050540
Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(NCCN2CCOCC2)nc1,ZINC000029135477
Cc1ccc(Oc2nccc(-c3c(-c4ccc(F)cc4)ncn3C3CCNCC3)n2)c(C)c1,ZINC000034012937
CC(C)c1nnc2ccc(-c3[nH]cnc3-c3cc(F)ccc3F)cn12,ZINC000014961365
Cc1ccc(C(=O)NC2CC2)cc1Oc1cc(=O)n(C)c2c1cnn2-c1cc(F)ccc1F,ZINC000043079848
Oc1ccccc1Oc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCNCC2)n1,ZINC000034107091
Cc1ccc(NC(=O)c2ccnc(N3CCCC3)c2)cc1-c1ccc2nc(N)[nH]c(=O)c2c1,ZINC000040428918
Cc1ccc(NC(=O)c2ccnc(N3CCCC3)c2)cc1-c1ccc(-c2csc(N)n2)cc1,ZINC000040972776
C[C@H](Nc1cc(-c2[nH]c(C3(O)CCN(C)CC3)nc2-c2ccc(F)cc2)ccn1)c1ccccc1,ZINC000027189000
COc1ccc(C#CC(C)(C)O)cc1-c1[nH]nc2nc(Nc3ccc(F)cc3F)cnc12,ZINC000028565704
CC(C)Nc1nc2ccc(-c3[nH]cnc3-c3ccccc3)cc2s1,ZINC000029041774
CCNC(=O)c1cn2ncnc(Nc3cc(NC(=O)c4cccc(-n5ccnc5)c4)ccc3C)c2c1C,ZINC000029049150
CNC(=O)[C@H](Cc1ccc2c(c1)COC(C)(C)O2)Nc1nc(O)nc(-n2cnc3ccc(C(=O)N4CCCc5ccccc54)cc32)n1,ZINC000058534616
CC(C)(C)c1cc(NC(=O)Nc2cccc(Cl)c2Cl)n(-c2ccc(CC(=O)N3CCS(=O)(=O)CC3)cc2)n1,ZINC000064746539
CCc1ccc(Oc2nccc(-c3c(-c4ccc(F)cc4)ncn3C3CCNCC3)n2)cc1,ZINC000036127083
Cc1ccc(C(=O)NC2CC2)cc1Oc1cc(=O)n(C)c2c1cnn2-c1ccc(F)cc1F,ZINC000043022802
Nc1ccn2c(-c3ccnc(N[C@H]4CCCc5ccccc54)c3)c(-c3ccccc3)nc2n1,ZINC000013487229
CONC(=O)c1ccc(C)c(Nc2ncnn3cc(C(=O)NC4CCCC4)c(C)c23)c1,ZINC000014974231
CONC(=O)c1ccc(C)c(Nc2ncnn3cc(C(=O)NCCN4CCOCC4)c(C)c23)c1,ZINC000014974245
CNC(=O)c1ccc(C)c(Nc2nc(N3CCCN(C)CC3)nc3c2cnn3-c2ccccc2)c1,ZINC000029048575
CCn1ccc(NC(=O)c2ccc(C)c(Nc3ncnc4c3cnn4-c3ccccc3)c2)n1,ZINC000029050005
Cc1cccc(C(=O)c2cn3ncnc(Nc4cc(C(=O)NC5CC5)ccc4C)c3c2C)n1,ZINC000038940883
CCOc1nc(N[C@@H](Cc2ccc3c(c2)COC(C)(C)O3)C(=O)NC)nc(-n2cnc3ccc(C(=O)N4CCCc5ccccc54)cc32)n1,ZINC000039287486
C[S@@](=O)c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccnc4[nH]c(-c5ccccc5)cc34)[nH]2)cc1,ZINC000095578554
C[S@](=O)c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccnc4[nH]c(-c5ccccc5)cc34)[nH]2)cc1,ZINC000095578555
CCc1nc(-c2cccc(C)c2)c(-c2ccnc(NCCCc3ccccc3)c2)s1,ZINC000013673391
CC(C)c1nnc2ccc(-c3ocnc3-c3ccc(Cl)cc3Cl)cn12,ZINC000014961213
Nc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCN(Cc3ccccc3)CC2)n1,ZINC000026725965
Cc1ccc(C(=O)NC2CC2)cc1Oc1cc(=O)n(C)c2c1cnn2-c1cccc(F)c1,ZINC000043068450
O=C(NC1CC1)c1ccc(Cl)c(Nc2nncc3c2cnn3-c2ccc(F)cc2)c1,ZINC000049112308
C[C@H](Nc1cc(-c2oc(C3(O)CCN(C)CC3)nc2-c2ccc(F)cc2)ccn1)c1ccccc1,ZINC000027109136
CNC(=O)c1ccc(C)c(Nc2ncnc3c2cnn3-c2ccc(F)cc2)c1,ZINC000029050361
CNC(=O)c1ccc(C)c(Nc2ncnc3c2cnn3-c2ccccc2F)c1,ZINC000029050535
CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)Cc3ccc(F)cc3)c2)[nH]1,ZINC000064512245
CCNc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCN(C)CC2)n1,ZINC000026716958
CNC(=O)c1ccc(C)c(Nc2ncnc3c2cnn3-c2ccccc2)c1,ZINC000003926710
CC(=O)Nc1cccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)c1,ZINC000014956551
Cn1nc(C(C)(C)C)cc1NC(=O)Nc1ccc(OCCN2CCOCC2)c2ccccc12,ZINC000026833870
Cc1ccc(NC(=O)c2cc(F)cc(N3CCOCC3)c2)cc1NC(=O)c1ccc(OCc2cscn2)cc1,ZINC000028385137
Cc1ccc(NC(=O)c2cc(F)cc(N3CCOCC3)c2)cc1NC(=O)c1ccc(OCc2ccncc2)cc1,ZINC000028388575
COc1ccc(C#CC(C)(C)N)cc1-c1[nH]nc2nc(Nc3ccc(F)cc3F)cnc12,ZINC000028565941
Cc1ccc(NC(=O)c2cc(F)cc(N3CCOCC3)c2)cc1Nc1ncnn2cc(C(=O)NCCN(C)C)c(C)c12,ZINC000029050323
Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(NCCCN2CCOCC2)nc1,ZINC000029135550
CCCCNC(=O)c1cn2ncnc(Nc3cc(C(=O)NC4CC4)ccc3C)c2c1C,ZINC000038427828
CC(C)[C@@H](C)Nc1cc(-c2[nH]c(SC[C@@H](O)CO)nc2-c2ccc(F)cc2)ccn1,ZINC000040391756
CC(C)[C@H](C)Nc1cc(-c2[nH]c(SC[C@@H](O)CO)nc2-c2ccc(F)cc2)ccn1,ZINC000040391759
O=C(NCC1CC1)c1ccc(-c2cc(NC(=O)c3ccoc3)ccc2Cl)cc1,ZINC000040917633
CN1CCN(C(=O)c2ccc(Nc3ncc4cc(-c5c(Cl)cccc5Cl)c(=O)n(C)c4n3)cc2)CC1,ZINC000045252982
CCN(CC)CCOc1ccc(Nc2ncc3c(n2)N(C)C(=O)N(c2c(Cl)cccc2Cl)C3)cc1,ZINC000058639016
COc1ccc(/C=C/C(=O)Nc2cc(-c3[nH]c(SC)nc3-c3ccc(F)cc3)ccn2)cc1,ZINC000064539285
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc3ccccc23)cc1C(=O)NCc1ccncc1,ZINC000064541096
Cc1ccc(C(=O)NC2CC2)cc1Nc1ncnn2cc(C(=O)c3cc[nH]c3)c(C)c12,ZINC000072140997
Cc1ccc(C(=O)NC2CC2)cc1Nc1ncnn2cc(C(=O)c3ccc[nH]3)c(C)c12,ZINC000072178953
Cc1ccc(C)c(Oc2nccc(-c3c(-c4ccc(F)cc4)ncn3C3CCNCC3)n2)c1,ZINC000036127121
C[C@H](Nc1nccc(-c2oc(C3(O)CCN(C)CC3)nc2-c2ccc(F)cc2)n1)c1ccccc1,ZINC000027181590
COc1ccc(CCCN(C)C)cc1-c1[nH]nc2nc(Nc3ccc(F)cc3F)ncc12,ZINC000028565931
CN(C)C(=O)C(=O)c1c[nH]c2cc(Cl)c(C(=O)N3CCn4c(cnc4-c4ccc(F)cc4F)C3)cc12,ZINC000028708615
CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(N[C@@H](C)C(C)C)c2)[nH]1,ZINC000040420218
CC(C)[C@@H](C)Nc1cc(-c2[nH]c(SCCO)nc2-c2ccc(F)cc2)ccn1,ZINC000040954777
CC(C)[C@H](C)Nc1cc(-c2[nH]c(SCCO)nc2-c2ccc(F)cc2)ccn1,ZINC000040954779
Cc1ccc(NC(=O)c2nc(C(F)(F)F)[nH]c2-c2ccc(F)c(F)c2)cc1Nc1ccc2ncn(C)c(=O)c2c1,ZINC000049746809
CC(C)[S@](=O)c1nc(-c2ccc(F)cc2)c(-c2ccnc(NC3CCCCC3)c2)[nH]1,ZINC000071316850
C[S@](=O)c1nc(-c2ccc(F)cc2)c(-c2ccnc(NC3CCOCC3)c2)[nH]1,ZINC000071317526
Cc1ccc(C(=O)NC2CC2)cc1Nc1ncnn2cc(C(=O)c3c[nH]c4ccccc34)c(C)c12,ZINC000072177185
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)NCc2cc(F)cc(Cl)c2Oc2ccnc(N3CCOCC3)n2)cc1,ZINC000084687395
CS(=O)(=O)c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccnc4[nH]c(-c5ccccc5)cc34)[nH]2)cc1,ZINC000095578122
CSc1nc(-c2ccnc(N[C@@H]3CC[C@@H](O)CC3)c2)c(-c2cccc(C(F)(F)F)c2)[nH]1,ZINC000261136205
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCNCC3)c3ccccc23)cc1,ZINC000023358653
COC(=O)c1[nH]c(C(C)(C)C)cc1NC(=O)Nc1cccc2ccccc12,ZINC000028222431
CNC(=O)c1ccc(C)c(Nc2nc(N3CCCC3)nc3c2cnn3-c2ccccc2)c1,ZINC000029048392
COC[C@H](C)NC(=O)c1cn2ncnc(Nc3cc(NC(=O)c4cccc(N5CCOCC5)c4)ccc3C)c2c1C,ZINC000029048964
CC(C)(C)c1cc(C(=O)N2CCNC(=O)CC2)c(NC(=O)Nc2ccc3ccccc3c2)s1,ZINC000034662530
CC(C)[C@H](C)Nc1cc(-c2[nH]c(SCCCO)nc2-c2ccc(F)cc2)ccn1,ZINC000040391388
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)NCc2ccccc2Oc2ccnc(N3CCOCC3)n2)cc1,ZINC000043169736
Cc1ccc(C(=O)NC2CC2)cc1Nc1ncnn2cc(C(=O)N[C@@H](C)c3ccccc3)c(C)c12,ZINC000064286895
C[S@@](=O)c1nc(-c2ccc(F)cc2)c(-c2ccnc(NC3CCOCC3)c2)[nH]1,ZINC000071317977
CC(C)(C)c1cc(C(=O)N2CCNC(=O)C2)c(NC(=O)Nc2ccc3ccccc3c2)s1,ZINC000082156236
O=C1c2ccc(Nc3cc(NC(=O)[C@@H]4CCOC4)c(F)cc3F)cc2CCc2ccc(OCCN3CCOCC3)cc21,ZINC000095596009
O=C1c2ccc(Nc3cc(NC(=O)[C@H]4CCOC4)c(F)cc3F)cc2CCc2ccc(OCCN3CCOCC3)cc21,ZINC000095596010
O[C@@H]1CC[C@@H](n2cnc(-c3ccc(F)cc3)c2-c2ccnc(Oc3ccccc3)n2)CC1,ZINC000253756728
CNC(=O)c1ccc(C)c(Nc2ncnc3c2cnn3Cc2ccccc2)c1,ZINC000003926715
COc1nc2[nH]cc(C(=O)C(=O)N3CC[C@@H](O)C3)c2cc1C(=O)N1CCn2c(cnc2-c2ccc(F)cc2F)C1,ZINC000016052434
COc1nc2[nH]cc(C(=O)C(=O)N3CC[C@H](O)C3)c2cc1C(=O)N1CCn2c(cnc2-c2ccc(F)cc2F)C1,ZINC000016052881
Cc1ccc(C(=O)Nc2ccc(C)c(Nc3ncnn4cc(C(=O)N[C@@H](C)c5ccccc5)c(C)c34)c2)cc1,ZINC000029049765
Fc1ccc(-c2ncn(C3CCNCC3)c2-c2ccnc(Oc3ccccc3F)n2)cc1,ZINC000034753279
Cc1nnc(-c2ccc(F)c(-c3c(=O)ccn4c(-c5ccc(F)cc5F)cccc34)c2)o1,ZINC000034984173
CCCNC(=O)c1cn2ncnc(Nc3cc(C(=O)NC4CC4)ccc3C)c2c1C,ZINC000036475284
CC(C)CNc1cc(-c2nc(SC[C@H](O)CO)[nH]c2-c2ccc(F)cc2)ccn1,ZINC000040392968
CC(C)CNc1cc(-c2[nH]c(SC[C@@H](O)CO)nc2-c2ccc(F)cc2)ccn1,ZINC000040392969
CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(N[C@H]3CCCC[C@H]3C)c2)[nH]1,ZINC000040935278
CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(N[C@H]3CCCC[C@@H]3C)c2)[nH]1,ZINC000040935280
CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(N[C@@H]3CCCC[C@H]3C)c2)[nH]1,ZINC000040935283
CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(N[C@@H]3CCCC[C@@H]3C)c2)[nH]1,ZINC000040935285
CSc1nc(-c2ccnc(N[C@@H](C)CCc3ccccc3)c2)c(-c2ccc(F)cc2)[nH]1,ZINC000040955993
CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(N[C@H](C)CCc3ccccc3)c2)[nH]1,ZINC000040955996
COc1c(NC(=O)C(=O)c2ccc(Oc3ccnc(N4CCOCC4)n3)c3ccccc23)cc(C(C)(C)C)cc1NS(C)(=O)=O,ZINC000058649937
CC(C)(C)c1cc(C(=O)N2CCC(=O)N(CC(N)=O)CC2)c(NC(=O)Nc2cccc(Cl)c2Cl)s1,ZINC000073199887
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)NCc2ccccc2Oc2ccnc(N3CCCCC3)n2)cc1,ZINC000084671662
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)NCc2cc(C)ccc2Oc2ccnc(N3CCOCC3)n2)cc1,ZINC000084687694
Oc1ccc(Oc2nccc(-c3c(-c4ccc(F)cc4)ncn3C3CCNCC3)n2)cc1,ZINC000001487008
CNC(=O)c1ccc(C)c(Nc2ncnn3cc(C(=O)c4cccc(OC)c4)c(C)c23)c1,ZINC000003819154
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCCCC3)c3ccccc23)cc1,ZINC000014956560
COc1cc(NC(=O)Nc2cc(C(C)(C)C)nn2-c2ccc(C)cc2)c2ccccc2c1OCCN1CCOCC1,ZINC000026831872
COc1ccc(CCCN2CCN(C)CC2)cc1-c1[nH]nc2nc(Nc3ccc(F)cc3F)ncc12,ZINC000028565933
CN(C)C(=O)C(=O)c1cn(C)c2cc(Cl)c(C(=O)N3CCn4c(cnc4-c4ccc(F)cc4F)C3)cc12,ZINC000028708621
CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)c3ccc(C)c(F)c3)c2)[nH]1,ZINC000064513074
CCN(CC)CCNC(=O)c1cc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc3ccccc23)ccc1C,ZINC000064526903
COCCOCCN1CCN(C(=O)c2cc(C(C)(C)C)sc2NC(=O)Nc2cccc(Cl)c2Cl)CCC1=O,ZINC000073199497
CC(=O)Nc1cc(-c2ccc(-c3cc(NC(=O)c4ccnc(N5CCCC5)c4)ccc3C)cc2)[nH]n1,ZINC000073295561
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)NCc2cc(F)cc(C)c2Oc2ccnc(N3CCOCC3)n2)cc1,ZINC000084687396
O=c1ccn2c(-c3ccc(F)cc3F)cccc2c1-c1cc(-c2nnco2)ccc1F,ZINC000034984174
Cc1ccccc1Oc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCNCC2)n1,ZINC000034754263
Cc1cccc(Oc2nccc(-c3c(-c4ccc(F)cc4)ncn3C3CCNCC3)n2)c1C,ZINC000036127069
CC(C)[C@@H](C)Nc1cc(-c2[nH]c(SC[C@H](O)CO)nc2-c2ccc(F)cc2)ccn1,ZINC000040861890
CC(C)[C@H](C)Nc1cc(-c2[nH]c(SC[C@H](O)CO)nc2-c2ccc(F)cc2)ccn1,ZINC000040861892
Cc1cc(OCc2ccc(F)cc2F)c(Br)c(=O)n1-c1ccc(CNC(=O)CN)cc1,ZINC000072171942
Cc1ccc(C(=O)NC2CC2)cc1Nc1ncnn2cc(C(=O)c3cnc4ccccc4n3)c(C)c12,ZINC000072179252
Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(O[C@@H]4O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]4O)cc3)nc21,ZINC000253681549
Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(O[C@H]4O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]4O)cc3)nc21,ZINC000253681558
COc1ccc(Oc2nccc(-c3c(-c4ccc(F)cc4)ncn3C3CCNCC3)n2)cc1,ZINC000001487006
Cc1ccc(-n2nc(C(C)(C)CO)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1,ZINC000014956534
CN(C)Cc1cccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)c1,ZINC000026832864
COc1nc2c(cc1C(=O)N1CCn3c(cnc3-c3ccc(F)cc3F)C1)c(C(=O)C(=O)N1CC[C@@H](O)C1)cn2C,ZINC000028708635
COc1nc2c(cc1C(=O)N1CCn3c(cnc3-c3ccc(F)cc3F)C1)c(C(=O)C(=O)N1CC[C@H](O)C1)cn2C,ZINC000028708637
COC[C@H](C)NC(=O)c1cn2ncnc(Nc3cc(NC(=O)c4ccc(C#N)cc4)ccc3C)c2c1C,ZINC000029048838
CCNC(=O)c1cn2ncnc(Nc3cc(NC(=O)c4cccc(N5CCCC5=O)c4)ccc3C)c2c1C,ZINC000029049146
Cc1ccc(NC(=O)c2nc(C(F)(F)F)[nH]c2-c2ccc(F)cc2)cc1Nc1ccc2ncn(C)c(=O)c2c1,ZINC000049756000
Fc1ccc(-c2nc(-c3ccccc3)[nH]c2-c2ccnc3[nH]c(-c4ccccc4)cc23)cc1,ZINC000095576838
CSc1nc(-c2ccnc(NC[C@H](C)c3ccccc3)c2)c(-c2ccc(F)cc2)[nH]1,ZINC000040429852
CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC[C@@H](C)c3ccccc3)c2)[nH]1,ZINC000040429854
CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(C)=O)c2)n1CCCCl,ZINC000064513841
CC(C)[C@H](C)Nc1cc(-c2[nH]c([S@@](C)=O)nc2-c2ccc(F)cc2)ccn1,ZINC000071296203
CC(C)[C@H](C)Nc1cc(-c2[nH]c([S@](C)=O)nc2-c2ccc(F)cc2)ccn1,ZINC000071317485
O=C(Nc1cc(Nc2ccc3c(c2)OCc2cc(OCCN4CCOCC4)ccc2C3=O)ccc1F)c1ccccc1,ZINC000103292955
CC(C)(C)c1cc(C(=O)N2CCNC(=O)CC2)c(NC(=O)Nc2cccc3ccccc23)s1,ZINC000035921529
CC(C)(C)c1cc(NC(=O)Nc2ccccc2)n(-c2cccc(CNC(=O)CNC(=O)c3ccco3)c2)n1,ZINC000058519774
Cc1ccc(NC(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cccnc2)n1,ZINC000058563804
CC(C)[S@@](=O)c1nc(-c2ccc(F)cc2)c(-c2ccnc(NC3CCCCC3)c2)[nH]1,ZINC000071317847
Cc1ccc(C(=O)NC2CC2)cc1Nc1ncnn2cc(C(=O)c3ccn(C)c3)c(C)c12,ZINC000072178955
CNc1nccc(-c2c(-c3ccc(F)cc3)ncn2[C@@H]2CC[C@@H](O)CC2)n1,ZINC000253851006
COc1cccc(Oc2nccc(-c3c(-c4ccc(F)cc4)ncn3C3CCNCC3)n2)c1,ZINC000001487009
Nc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCNCC2)n1,ZINC000000007258
Fc1ccc(-c2ncn(C3CCNCC3)c2-c2ccnc(Oc3ccccc3)n2)cc1,ZINC000003822305
COc1ccc(C#CC(C)(C)O)cc1-c1[nH]nc2nc(Nc3ccc(F)cc3F)ncc12,ZINC000028566001
Cc1ccc(Oc2nccc(-c3c(-c4ccc(F)cc4)ncn3C3CCNCC3)n2)cc1,ZINC000036127110
COC(=O)CSc1nc(-c2ccnc(N[C@H](C)C(C)C)c2)c(-c2ccc(F)cc2)[nH]1,ZINC000040950519
COC(=O)CSc1nc(-c2ccnc(N[C@@H](C)C(C)C)c2)c(-c2ccc(F)cc2)[nH]1,ZINC000040950521
CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(C)=O)c2)n1CCCI,ZINC000064528504
CCCC(=O)c1cn2ncnc(Nc3cc(C(=O)NC4CC4)ccc3C)c2c1C,ZINC000072175891
CC(C)(C)c1cc(C(=O)N2CCC(=O)N(CCC(N)=O)CC2)c(NC(=O)Nc2cccc(Cl)c2Cl)s1,ZINC000072318123
CSc1nc(-c2ccnc(NC(=O)c3ccccc3)c2)c(-c2ccc(F)cc2)[nH]1,ZINC000140029816
CC(C)N1CCN(c2nc(-c3ccc(Cl)cc3Cl)c3c(n2)N(c2c(Cl)cccc2Cl)C(=O)NC3)CC1,ZINC000014962967
CCCNC(=O)c1cn2ncnc(Nc3cc(NC(=O)COC)ccc3C)c2c1C,ZINC000014974279
CC(C)(CO)c1cc(NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)n(-c2ccccc2)n1,ZINC000027523850
Cc1nc(COc2ccc(C(=O)Nc3cc(NC(=O)c4cccc(N5CCOCC5)c4)ccc3C)cc2)cs1,ZINC000028377370
Cc1ccc(NC(=O)c2cc(F)cc(N3CCCC3)c2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,ZINC000028386392
COc1ccc(C#CC(C)(C)N)cc1-c1[nH]nc2nc(Nc3ccc(F)cc3F)ccc12,ZINC000028564979
Oc1cccc(Oc2nccc(-c3c(-c4ccc(F)cc4)ncn3C3CCNCC3)n2)c1,ZINC000034753275
CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC3CCC(C)CC3)c2)[nH]1,ZINC000040933531
CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(N[C@H](C)CCCC(C)C)c2)[nH]1,ZINC000040934947
CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(N[C@@H](C)CCCC(C)C)c2)[nH]1,ZINC000040934949
Cc1cc(OCc2ccc(F)cc2F)c(Br)c(=O)n1-c1ccc(CNC(=O)CO)cc1,ZINC000072173037
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)NCc2ccccc2Oc2ccnc(Cl)n2)cc1,ZINC000084671663
CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)[C@@H]3C[C@@H]3c3ccccc3)c2)[nH]1,ZINC000169329426
CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)[C@H]3C[C@@H]3c3ccccc3)c2)[nH]1,ZINC000169329428
CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)[C@@H]3C[C@H]3c3ccccc3)c2)[nH]1,ZINC000169329429
CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)[C@H]3C[C@H]3c3ccccc3)c2)[nH]1,ZINC000169329431
O=C(Nc1cc(-c2c(-c3ccc(F)cc3)nc3n2CCS3)ccn1)[C@@H]1C[C@@H]1c1ccccc1,ZINC000169331099
O=C(Nc1cc(-c2c(-c3ccc(F)cc3)nc3n2CCS3)ccn1)[C@H]1C[C@@H]1c1ccccc1,ZINC000169331101
O=C(Nc1cc(-c2c(-c3ccc(F)cc3)nc3n2CCS3)ccn1)[C@@H]1C[C@H]1c1ccccc1,ZINC000169331104
O=C(Nc1cc(-c2c(-c3ccc(F)cc3)nc3n2CCS3)ccn1)[C@H]1C[C@H]1c1ccccc1,ZINC000169331106
COc1ccc(CCC(C)(C)O)cc1-c1[nH]nc2nc(Nc3ccc(F)cc3F)cnc12,ZINC000028566221
CCCCNC(=O)c1ccc(C)c(Nc2ncnc3c2cnn3-c2ccccc2)c1,ZINC000029050192
Cc1ccc(Oc2nccc(-c3c(-c4ccc(F)cc4)ncn3C3CCNCC3)n2)cc1C,ZINC000036127072
CSc1nc(-c2ccnc(NC(=O)Cc3ccccc3)c2)c(-c2ccc(F)cc2)[nH]1,ZINC000140871045
CC(C)(C)c1cc(NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)n(C2CCCCC2)n1,ZINC000014956548
Fc1ccc(-c2ncn(C3CCNCC3)c2-c2ccnc(Oc3ccc4c(c3)OCO4)n2)cc1,ZINC000034753277
CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NCCc3cccs3)c2)[nH]1,ZINC000040412196
CC[C@@H](C)CNc1cc(-c2[nH]c(SC)nc2-c2ccc(F)cc2)ccn1,ZINC000040934935
CC[C@H](C)CNc1cc(-c2[nH]c(SC)nc2-c2ccc(F)cc2)ccn1,ZINC000040934937
Cc1cc(OCc2ccc(F)cc2F)c(Cl)c(=O)n1-c1c(F)cc(N2CCN(C)CC2)cc1F,ZINC000072171882
Nc1nccc(-c2c(-c3ccc(F)cc3)ncn2CC2CC2)n1,ZINC000002047865
COc1ccccc1Oc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCNCC2)n1,ZINC000034753280
CC(C)(C)c1cc(C(=O)N2CCNC(=O)C2)c(NC(=O)Nc2cccc3ccccc23)s1,ZINC000035862148
NC(=O)Cc1cccc(-n2nc(-c3ccccc3F)cc2NC(=O)Nc2cccc(Cl)c2Cl)c1,ZINC000064513043
C[C@H](Nc1cc(-c2[nH]c([S@](C)=O)nc2-c2ccc(F)cc2)ccn1)c1ccccc1,ZINC000071316802
O=C(Nc1cccc(Nc2ccc3c(c2)OCc2c(OCCN4CCOCC4)cccc2C3=O)c1)c1ccoc1,ZINC000103292960
CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(N[C@@H](C)CC(C)C)c2)[nH]1,ZINC000040934918
CNc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCNCC2)n1,ZINC000002004567
Cc1ccc(NC(=O)c2cc(F)cc(N3CCOCC3)c2)cc1Nc1ncnn2ccc(C)c12,ZINC000029048846
CC[C@H](C)NC(=O)c1cn2ncnc(Nc3cc(C(=O)NC4CC4)ccc3C)c2c1C,ZINC000038939622
CCNc1cc(-c2[nH]c(SC[C@H](O)CO)nc2-c2ccc(F)cc2)ccn1,ZINC000040866868
CCNc1cc(-c2[nH]c(SC[C@@H](O)CO)nc2-c2ccc(F)cc2)ccn1,ZINC000040866870
CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)C3=Cc4ccccc4OC3)c2)[nH]1,ZINC000064503578
CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(C)=O)c2)n1CCCBr,ZINC000064527945
CNC(=O)c1[nH]c(C(C)(C)C)cc1NC(=O)Nc1cccc2ccccc12,ZINC000036761623
N#Cc1cccc(Cc2nc(-c3ccc(F)cc3)c(-c3ccnc(N)n3)[nH]2)c1,ZINC000040409618
N#Cc1cc(NC(=O)C(=O)c2ccc(OCCN3CCOCC3)c3ccccc23)cc(N2CCOCC2)c1,ZINC000058499159
COc1ccc(CCC(C)(C)N)cc1-c1[nH]nc2nc(Nc3ccc(F)cc3F)cnc12,ZINC000028565895
